time;level;AC powered;USB powered;Wireless powered;status;health;present;scale;voltage;temperature;technology;
1441538424;20;true;false;false;2;2;true;100;3880;310;Li-ion;
1441538429;20;true;false;false;2;2;true;100;3880;310;Li-ion;
1441538434;20;true;false;false;2;2;true;100;3880;310;Li-ion;
1441538440;20;true;false;false;2;2;true;100;3881;310;Li-ion;
1441538445;20;true;false;false;2;2;true;100;3881;310;Li-ion;
1441538450;20;true;false;false;2;2;true;100;3881;310;Li-ion;
1441538455;20;true;false;false;2;2;true;100;3881;310;Li-ion;
1441538460;20;true;false;false;2;2;true;100;3881;310;Li-ion;
1441538465;20;true;false;false;2;2;true;100;3881;310;Li-ion;
1441538471;20;true;false;false;2;2;true;100;3882;310;Li-ion;
1441538476;20;true;false;false;2;2;true;100;3882;310;Li-ion;
1441538481;21;true;false;false;2;2;true;100;3882;310;Li-ion;
1441538486;21;true;false;false;2;2;true;100;3882;310;Li-ion;
1441538491;21;true;false;false;2;2;true;100;3883;310;Li-ion;
1441538497;21;true;false;false;2;2;true;100;3883;310;Li-ion;
1441538502;21;true;false;false;2;2;true;100;3883;310;Li-ion;
1441538507;21;true;false;false;2;2;true;100;3883;310;Li-ion;
1441538512;21;true;false;false;2;2;true;100;3884;310;Li-ion;
1441538517;21;true;false;false;2;2;true;100;3884;310;Li-ion;
1441538522;21;true;false;false;2;2;true;100;3884;310;Li-ion;
1441538527;21;true;false;false;2;2;true;100;3884;310;Li-ion;
1441538533;21;true;false;false;2;2;true;100;3884;310;Li-ion;
1441538538;21;true;false;false;2;2;true;100;3885;310;Li-ion;
1441538543;21;true;false;false;2;2;true;100;3885;310;Li-ion;
1441538548;21;true;false;false;2;2;true;100;3885;310;Li-ion;
1441538553;21;true;false;false;2;2;true;100;3885;310;Li-ion;
1441538558;21;true;false;false;2;2;true;100;3886;310;Li-ion;
1441538563;21;true;false;false;2;2;true;100;3886;310;Li-ion;
1441538568;21;true;false;false;2;2;true;100;3886;310;Li-ion;
1441538573;21;true;false;false;2;2;true;100;3886;310;Li-ion;
1441538579;22;true;false;false;2;2;true;100;3886;310;Li-ion;
1441538584;22;true;false;false;2;2;true;100;3886;310;Li-ion;
1441538589;22;true;false;false;2;2;true;100;3887;310;Li-ion;
1441538594;22;true;false;false;2;2;true;100;3887;310;Li-ion;
1441538600;22;true;false;false;2;2;true;100;3887;310;Li-ion;
1441538605;22;true;false;false;2;2;true;100;3887;310;Li-ion;
1441538610;22;true;false;false;2;2;true;100;3887;310;Li-ion;
1441538615;22;true;false;false;2;2;true;100;3887;310;Li-ion;
1441538620;22;true;false;false;2;2;true;100;3888;310;Li-ion;
1441538626;22;true;false;false;2;2;true;100;3888;310;Li-ion;
1441538631;22;true;false;false;2;2;true;100;3888;310;Li-ion;
1441538636;22;true;false;false;2;2;true;100;3888;310;Li-ion;
1441538641;22;true;false;false;2;2;true;100;3889;310;Li-ion;
1441538646;22;true;false;false;2;2;true;100;3889;310;Li-ion;
1441538652;22;true;false;false;2;2;true;100;3889;310;Li-ion;
1441538657;22;true;false;false;2;2;true;100;3889;310;Li-ion;
1441538662;22;true;false;false;2;2;true;100;3889;310;Li-ion;
1441538667;22;true;false;false;2;2;true;100;3889;310;Li-ion;
1441538672;22;true;false;false;2;2;true;100;3890;310;Li-ion;
1441538677;22;true;false;false;2;2;true;100;3890;310;Li-ion;
1441538682;23;true;false;false;2;2;true;100;3890;310;Li-ion;
1441538688;23;true;false;false;2;2;true;100;3890;310;Li-ion;
1441538693;23;true;false;false;2;2;true;100;3890;310;Li-ion;
1441538698;23;true;false;false;2;2;true;100;3891;310;Li-ion;
1441538703;23;true;false;false;2;2;true;100;3891;310;Li-ion;
1441538708;23;true;false;false;2;2;true;100;3891;310;Li-ion;
1441538713;23;true;false;false;2;2;true;100;3891;310;Li-ion;
1441538719;23;true;false;false;2;2;true;100;3891;310;Li-ion;
1441538724;23;true;false;false;2;2;true;100;3891;310;Li-ion;
1441538729;23;true;false;false;2;2;true;100;3892;310;Li-ion;
1441538734;23;true;false;false;2;2;true;100;3892;310;Li-ion;
1441538739;23;true;false;false;2;2;true;100;3892;310;Li-ion;
1441538744;23;true;false;false;2;2;true;100;3892;310;Li-ion;
1441538749;23;true;false;false;2;2;true;100;3892;310;Li-ion;
1441538754;23;true;false;false;2;2;true;100;3892;310;Li-ion;
1441538759;23;true;false;false;2;2;true;100;3893;310;Li-ion;
1441538764;23;true;false;false;2;2;true;100;3893;310;Li-ion;
1441538770;23;true;false;false;2;2;true;100;3893;310;Li-ion;
1441538775;23;true;false;false;2;2;true;100;3893;310;Li-ion;
1441538780;24;true;false;false;2;2;true;100;3893;310;Li-ion;
1441538785;24;true;false;false;2;2;true;100;3893;310;Li-ion;
1441538790;24;true;false;false;2;2;true;100;3893;310;Li-ion;
1441538795;24;true;false;false;2;2;true;100;3893;310;Li-ion;
1441538800;24;true;false;false;2;2;true;100;3894;310;Li-ion;
1441538805;24;true;false;false;2;2;true;100;3894;310;Li-ion;
1441538811;24;true;false;false;2;2;true;100;3894;310;Li-ion;
1441538816;24;true;false;false;2;2;true;100;3894;310;Li-ion;
1441538821;24;true;false;false;2;2;true;100;3894;310;Li-ion;
1441538826;24;true;false;false;2;2;true;100;3894;310;Li-ion;
1441538831;24;true;false;false;2;2;true;100;3895;310;Li-ion;
1441538836;24;true;false;false;2;2;true;100;3895;310;Li-ion;
1441538842;24;true;false;false;2;2;true;100;3895;310;Li-ion;
1441538847;24;true;false;false;2;2;true;100;3895;310;Li-ion;
1441538852;24;true;false;false;2;2;true;100;3895;310;Li-ion;
1441538857;24;true;false;false;2;2;true;100;3895;310;Li-ion;
1441538862;24;true;false;false;2;2;true;100;3895;310;Li-ion;
1441538867;24;true;false;false;2;2;true;100;3895;310;Li-ion;
1441538872;24;true;false;false;2;2;true;100;3896;310;Li-ion;
1441538878;25;true;false;false;2;2;true;100;3896;310;Li-ion;
1441538883;25;true;false;false;2;2;true;100;3896;310;Li-ion;
1441538888;25;true;false;false;2;2;true;100;3896;310;Li-ion;
1441538893;25;true;false;false;2;2;true;100;3896;310;Li-ion;
1441538898;25;true;false;false;2;2;true;100;3896;310;Li-ion;
1441538903;25;true;false;false;2;2;true;100;3896;310;Li-ion;
1441538909;25;true;false;false;2;2;true;100;3897;310;Li-ion;
1441538914;25;true;false;false;2;2;true;100;3897;310;Li-ion;
1441538919;25;true;false;false;2;2;true;100;3897;310;Li-ion;
1441538924;25;true;false;false;2;2;true;100;3897;310;Li-ion;
1441538929;25;true;false;false;2;2;true;100;3897;310;Li-ion;
1441538934;25;true;false;false;2;2;true;100;3897;310;Li-ion;
1441538939;25;true;false;false;2;2;true;100;3897;310;Li-ion;
1441538945;25;true;false;false;2;2;true;100;3897;310;Li-ion;
1441538950;25;true;false;false;2;2;true;100;3897;310;Li-ion;
1441538955;25;true;false;false;2;2;true;100;3897;310;Li-ion;
1441538960;25;true;false;false;2;2;true;100;3898;310;Li-ion;
1441538965;25;true;false;false;2;2;true;100;3898;310;Li-ion;
1441538970;25;true;false;false;2;2;true;100;3898;310;Li-ion;
1441538975;25;true;false;false;2;2;true;100;3898;310;Li-ion;
1441538981;25;true;false;false;2;2;true;100;3898;310;Li-ion;
1441538986;25;true;false;false;2;2;true;100;3898;310;Li-ion;
1441538991;26;true;false;false;2;2;true;100;3898;310;Li-ion;
1441538996;26;true;false;false;2;2;true;100;3898;310;Li-ion;
1441539001;26;true;false;false;2;2;true;100;3899;310;Li-ion;
1441539006;26;true;false;false;2;2;true;100;3899;310;Li-ion;
1441539011;26;true;false;false;2;2;true;100;3899;310;Li-ion;
1441539016;26;true;false;false;2;2;true;100;3899;310;Li-ion;
1441539021;26;true;false;false;2;2;true;100;3899;310;Li-ion;
1441539027;26;true;false;false;2;2;true;100;3899;310;Li-ion;
1441539032;26;true;false;false;2;2;true;100;3899;310;Li-ion;
1441539037;26;true;false;false;2;2;true;100;3899;310;Li-ion;
1441539042;26;true;false;false;2;2;true;100;3899;310;Li-ion;
1441539047;26;true;false;false;2;2;true;100;3899;310;Li-ion;
1441539052;26;true;false;false;2;2;true;100;3900;310;Li-ion;
1441539057;26;true;false;false;2;2;true;100;3900;310;Li-ion;
1441539063;26;true;false;false;2;2;true;100;3900;310;Li-ion;
1441539068;26;true;false;false;2;2;true;100;3900;310;Li-ion;
1441539073;26;true;false;false;2;2;true;100;3900;310;Li-ion;
1441539078;26;true;false;false;2;2;true;100;3900;310;Li-ion;
1441539083;26;true;false;false;2;2;true;100;3900;310;Li-ion;
1441539089;27;true;false;false;2;2;true;100;3900;310;Li-ion;
1441539094;27;true;false;false;2;2;true;100;3900;310;Li-ion;
1441539099;27;true;false;false;2;2;true;100;3900;310;Li-ion;
1441539104;27;true;false;false;2;2;true;100;3900;310;Li-ion;
1441539110;27;true;false;false;2;2;true;100;3901;310;Li-ion;
1441539115;27;true;false;false;2;2;true;100;3901;310;Li-ion;
1441539120;27;true;false;false;2;2;true;100;3901;310;Li-ion;
1441539125;27;true;false;false;2;2;true;100;3901;310;Li-ion;
1441539130;27;true;false;false;2;2;true;100;3901;310;Li-ion;
1441539136;27;true;false;false;2;2;true;100;3901;310;Li-ion;
1441539141;27;true;false;false;2;2;true;100;3901;310;Li-ion;
1441539146;27;true;false;false;2;2;true;100;3901;310;Li-ion;
1441539151;27;true;false;false;2;2;true;100;3901;310;Li-ion;
1441539156;27;true;false;false;2;2;true;100;3901;310;Li-ion;
1441539161;27;true;false;false;2;2;true;100;3901;310;Li-ion;
1441539166;27;true;false;false;2;2;true;100;3901;310;Li-ion;
1441539171;27;true;false;false;2;2;true;100;3902;310;Li-ion;
1441539176;27;true;false;false;2;2;true;100;3902;310;Li-ion;
1441539182;27;true;false;false;2;2;true;100;3902;310;Li-ion;
1441539187;27;true;false;false;2;2;true;100;3902;310;Li-ion;
1441539192;28;true;false;false;2;2;true;100;3902;310;Li-ion;
1441539197;28;true;false;false;2;2;true;100;3902;310;Li-ion;
1441539202;28;true;false;false;2;2;true;100;3902;310;Li-ion;
1441539207;28;true;false;false;2;2;true;100;3902;310;Li-ion;
1441539212;28;true;false;false;2;2;true;100;3902;310;Li-ion;
1441539217;28;true;false;false;2;2;true;100;3902;310;Li-ion;
1441539223;28;true;false;false;2;2;true;100;3902;310;Li-ion;
1441539228;28;true;false;false;2;2;true;100;3902;310;Li-ion;
1441539233;28;true;false;false;2;2;true;100;3902;310;Li-ion;
1441539238;28;true;false;false;2;2;true;100;3903;310;Li-ion;
1441539243;28;true;false;false;2;2;true;100;3903;310;Li-ion;
1441539248;28;true;false;false;2;2;true;100;3903;310;Li-ion;
1441539254;28;true;false;false;2;2;true;100;3903;310;Li-ion;
1441539259;28;true;false;false;2;2;true;100;3903;310;Li-ion;
1441539264;28;true;false;false;2;2;true;100;3903;310;Li-ion;
1441539269;28;true;false;false;2;2;true;100;3903;310;Li-ion;
1441539274;28;true;false;false;2;2;true;100;3903;310;Li-ion;
1441539280;28;true;false;false;2;2;true;100;3903;310;Li-ion;
1441539285;28;true;false;false;2;2;true;100;3903;310;Li-ion;
1441539290;29;true;false;false;2;2;true;100;3903;310;Li-ion;
1441539295;29;true;false;false;2;2;true;100;3903;310;Li-ion;
1441539300;29;true;false;false;2;2;true;100;3903;310;Li-ion;
1441539306;29;true;false;false;2;2;true;100;3903;310;Li-ion;
1441539311;29;true;false;false;2;2;true;100;3904;310;Li-ion;
1441539316;29;true;false;false;2;2;true;100;3904;310;Li-ion;
1441539321;29;true;false;false;2;2;true;100;3904;310;Li-ion;
1441539326;29;true;false;false;2;2;true;100;3904;310;Li-ion;
1441539331;29;true;false;false;2;2;true;100;3904;310;Li-ion;
1441539336;29;true;false;false;2;2;true;100;3904;310;Li-ion;
1441539341;29;true;false;false;2;2;true;100;3904;310;Li-ion;
1441539346;29;true;false;false;2;2;true;100;3904;310;Li-ion;
1441539352;29;true;false;false;2;2;true;100;3904;310;Li-ion;
1441539357;29;true;false;false;2;2;true;100;3904;310;Li-ion;
1441539362;29;true;false;false;2;2;true;100;3904;310;Li-ion;
1441539367;29;true;false;false;2;2;true;100;3904;310;Li-ion;
1441539372;29;true;false;false;2;2;true;100;3904;310;Li-ion;
1441539377;29;true;false;false;2;2;true;100;3904;310;Li-ion;
1441539383;29;true;false;false;2;2;true;100;3905;310;Li-ion;
1441539388;30;true;false;false;2;2;true;100;3905;310;Li-ion;
1441539393;30;true;false;false;2;2;true;100;3905;310;Li-ion;
1441539398;30;true;false;false;2;2;true;100;3905;310;Li-ion;
1441539403;30;true;false;false;2;2;true;100;3905;310;Li-ion;
1441539408;30;true;false;false;2;2;true;100;3905;310;Li-ion;
1441539413;30;true;false;false;2;2;true;100;3905;310;Li-ion;
1441539419;30;true;false;false;2;2;true;100;3905;310;Li-ion;
1441539424;30;true;false;false;2;2;true;100;3905;310;Li-ion;
1441539429;30;true;false;false;2;2;true;100;3905;310;Li-ion;
1441539434;30;true;false;false;2;2;true;100;3905;310;Li-ion;
1441539439;30;true;false;false;2;2;true;100;3905;310;Li-ion;
1441539444;30;true;false;false;2;2;true;100;3905;310;Li-ion;
1441539450;30;true;false;false;2;2;true;100;3905;310;Li-ion;
1441539455;30;true;false;false;2;2;true;100;3905;310;Li-ion;
1441539460;30;true;false;false;2;2;true;100;3906;310;Li-ion;
1441539465;30;true;false;false;2;2;true;100;3906;310;Li-ion;
1441539470;30;true;false;false;2;2;true;100;3906;310;Li-ion;
1441539476;30;true;false;false;2;2;true;100;3906;310;Li-ion;
1441539481;31;true;false;false;2;2;true;100;3906;310;Li-ion;
1441539486;31;true;false;false;2;2;true;100;3906;310;Li-ion;
1441539491;31;true;false;false;2;2;true;100;3906;310;Li-ion;
1441539496;31;true;false;false;2;2;true;100;3906;310;Li-ion;
1441539501;31;true;false;false;2;2;true;100;3906;310;Li-ion;
1441539506;31;true;false;false;2;2;true;100;3906;310;Li-ion;
1441539512;31;true;false;false;2;2;true;100;3906;310;Li-ion;
1441539517;31;true;false;false;2;2;true;100;3906;310;Li-ion;
1441539522;31;true;false;false;2;2;true;100;3906;310;Li-ion;
1441539527;31;true;false;false;2;2;true;100;3906;310;Li-ion;
1441539532;31;true;false;false;2;2;true;100;3907;310;Li-ion;
1441539537;31;true;false;false;2;2;true;100;3907;310;Li-ion;
1441539542;31;true;false;false;2;2;true;100;3907;310;Li-ion;
1441539547;31;true;false;false;2;2;true;100;3907;310;Li-ion;
1441539552;31;true;false;false;2;2;true;100;3907;310;Li-ion;
1441539558;31;true;false;false;2;2;true;100;3907;310;Li-ion;
1441539563;31;true;false;false;2;2;true;100;3907;310;Li-ion;
1441539568;31;true;false;false;2;2;true;100;3907;310;Li-ion;
1441539573;31;true;false;false;2;2;true;100;3907;310;Li-ion;
1441539578;32;true;false;false;2;2;true;100;3907;310;Li-ion;
1441539583;32;true;false;false;2;2;true;100;3907;310;Li-ion;
1441539588;32;true;false;false;2;2;true;100;3907;310;Li-ion;
1441539593;32;true;false;false;2;2;true;100;3907;310;Li-ion;
1441539599;32;true;false;false;2;2;true;100;3907;310;Li-ion;
1441539604;32;true;false;false;2;2;true;100;3907;310;Li-ion;
1441539609;32;true;false;false;2;2;true;100;3907;310;Li-ion;
1441539614;32;true;false;false;2;2;true;100;3907;310;Li-ion;
1441539619;32;true;false;false;2;2;true;100;3908;310;Li-ion;
1441539624;32;true;false;false;2;2;true;100;3908;310;Li-ion;
1441539629;32;true;false;false;2;2;true;100;3908;310;Li-ion;
1441539634;32;true;false;false;2;2;true;100;3908;310;Li-ion;
1441539640;32;true;false;false;2;2;true;100;3908;310;Li-ion;
1441539645;32;true;false;false;2;2;true;100;3908;310;Li-ion;
1441539650;32;true;false;false;2;2;true;100;3908;320;Li-ion;
1441539655;32;true;false;false;2;2;true;100;3908;320;Li-ion;
1441539660;32;true;false;false;2;2;true;100;3908;320;Li-ion;
1441539665;32;true;false;false;2;2;true;100;3908;320;Li-ion;
1441539671;32;true;false;false;2;2;true;100;3908;320;Li-ion;
1441539676;32;true;false;false;2;2;true;100;3908;320;Li-ion;
1441539681;33;true;false;false;2;2;true;100;3908;320;Li-ion;
1441539686;33;true;false;false;2;2;true;100;3908;320;Li-ion;
1441539691;33;true;false;false;2;2;true;100;3908;320;Li-ion;
1441539696;33;true;false;false;2;2;true;100;3908;320;Li-ion;
1441539701;33;true;false;false;2;2;true;100;3909;320;Li-ion;
1441539707;33;true;false;false;2;2;true;100;3909;320;Li-ion;
1441539712;33;true;false;false;2;2;true;100;3909;320;Li-ion;
1441539717;33;true;false;false;2;2;true;100;3909;320;Li-ion;
1441539722;33;true;false;false;2;2;true;100;3909;320;Li-ion;
1441539728;33;true;false;false;2;2;true;100;3909;320;Li-ion;
1441539733;33;true;false;false;2;2;true;100;3909;320;Li-ion;
1441539738;33;true;false;false;2;2;true;100;3909;320;Li-ion;
1441539743;33;true;false;false;2;2;true;100;3909;320;Li-ion;
1441539748;33;true;false;false;2;2;true;100;3909;320;Li-ion;
1441539753;33;true;false;false;2;2;true;100;3909;320;Li-ion;
1441539758;33;true;false;false;2;2;true;100;3909;320;Li-ion;
1441539763;33;true;false;false;2;2;true;100;3909;320;Li-ion;
1441539769;33;true;false;false;2;2;true;100;3909;320;Li-ion;
1441539774;33;true;false;false;2;2;true;100;3909;320;Li-ion;
1441539779;34;true;false;false;2;2;true;100;3909;320;Li-ion;
1441539784;34;true;false;false;2;2;true;100;3909;320;Li-ion;
1441539789;34;true;false;false;2;2;true;100;3910;320;Li-ion;
1441539794;34;true;false;false;2;2;true;100;3910;320;Li-ion;
1441539800;34;true;false;false;2;2;true;100;3910;320;Li-ion;
1441539805;34;true;false;false;2;2;true;100;3910;320;Li-ion;
1441539810;34;true;false;false;2;2;true;100;3910;320;Li-ion;
1441539815;34;true;false;false;2;2;true;100;3910;320;Li-ion;
1441539820;34;true;false;false;2;2;true;100;3910;320;Li-ion;
1441539826;34;true;false;false;2;2;true;100;3910;320;Li-ion;
1441539831;34;true;false;false;2;2;true;100;3910;320;Li-ion;
1441539836;34;true;false;false;2;2;true;100;3910;320;Li-ion;
1441539841;34;true;false;false;2;2;true;100;3910;320;Li-ion;
1441539846;34;true;false;false;2;2;true;100;3910;320;Li-ion;
1441539852;34;true;false;false;2;2;true;100;3910;320;Li-ion;
1441539857;34;true;false;false;2;2;true;100;3910;320;Li-ion;
1441539862;34;true;false;false;2;2;true;100;3910;320;Li-ion;
1441539867;34;true;false;false;2;2;true;100;3910;320;Li-ion;
1441539872;34;true;false;false;2;2;true;100;3910;320;Li-ion;
1441539878;34;true;false;false;2;2;true;100;3910;320;Li-ion;
1441539883;35;true;false;false;2;2;true;100;3911;320;Li-ion;
1441539888;35;true;false;false;2;2;true;100;3911;320;Li-ion;
1441539893;35;true;false;false;2;2;true;100;3911;320;Li-ion;
1441539898;35;true;false;false;2;2;true;100;3911;320;Li-ion;
1441539903;35;true;false;false;2;2;true;100;3911;320;Li-ion;
1441539908;35;true;false;false;2;2;true;100;3911;320;Li-ion;
1441539913;35;true;false;false;2;2;true;100;3911;320;Li-ion;
1441539919;35;true;false;false;2;2;true;100;3911;320;Li-ion;
1441539924;35;true;false;false;2;2;true;100;3911;320;Li-ion;
1441539929;35;true;false;false;2;2;true;100;3911;320;Li-ion;
1441539934;35;true;false;false;2;2;true;100;3911;320;Li-ion;
1441539939;35;true;false;false;2;2;true;100;3911;320;Li-ion;
1441539944;35;true;false;false;2;2;true;100;3911;320;Li-ion;
1441539949;35;true;false;false;2;2;true;100;3911;320;Li-ion;
1441539954;35;true;false;false;2;2;true;100;3911;320;Li-ion;
1441539960;35;true;false;false;2;2;true;100;3911;320;Li-ion;
1441539965;35;true;false;false;2;2;true;100;3911;320;Li-ion;
1441539970;35;true;false;false;2;2;true;100;3912;320;Li-ion;
1441539975;35;true;false;false;2;2;true;100;3912;320;Li-ion;
1441539980;36;true;false;false;2;2;true;100;3912;320;Li-ion;
1441539985;36;true;false;false;2;2;true;100;3912;320;Li-ion;
1441539990;36;true;false;false;2;2;true;100;3912;320;Li-ion;
1441539995;36;true;false;false;2;2;true;100;3912;320;Li-ion;
1441540000;36;true;false;false;2;2;true;100;3912;320;Li-ion;
1441540005;36;true;false;false;2;2;true;100;3912;320;Li-ion;
1441540011;36;true;false;false;2;2;true;100;3912;320;Li-ion;
1441540016;36;true;false;false;2;2;true;100;3912;320;Li-ion;
1441540021;36;true;false;false;2;2;true;100;3912;320;Li-ion;
1441540026;36;true;false;false;2;2;true;100;3912;320;Li-ion;
1441540031;36;true;false;false;2;2;true;100;3912;320;Li-ion;
1441540037;36;true;false;false;2;2;true;100;3912;320;Li-ion;
1441540042;36;true;false;false;2;2;true;100;3912;320;Li-ion;
1441540047;36;true;false;false;2;2;true;100;3912;320;Li-ion;
1441540052;36;true;false;false;2;2;true;100;3912;320;Li-ion;
1441540057;36;true;false;false;2;2;true;100;3912;320;Li-ion;
1441540062;36;true;false;false;2;2;true;100;3913;320;Li-ion;
1441540068;36;true;false;false;2;2;true;100;3913;320;Li-ion;
1441540073;36;true;false;false;2;2;true;100;3913;320;Li-ion;
1441540078;37;true;false;false;2;2;true;100;3913;320;Li-ion;
1441540083;37;true;false;false;2;2;true;100;3913;320;Li-ion;
1441540088;37;true;false;false;2;2;true;100;3913;320;Li-ion;
1441540094;37;true;false;false;2;2;true;100;3913;320;Li-ion;
1441540099;37;true;false;false;2;2;true;100;3913;320;Li-ion;
1441540104;37;true;false;false;2;2;true;100;3913;320;Li-ion;
1441540109;37;true;false;false;2;2;true;100;3913;320;Li-ion;
1441540115;37;true;false;false;2;2;true;100;3913;320;Li-ion;
1441540120;37;true;false;false;2;2;true;100;3913;320;Li-ion;
1441540125;37;true;false;false;2;2;true;100;3913;320;Li-ion;
1441540130;37;true;false;false;2;2;true;100;3913;320;Li-ion;
1441540135;37;true;false;false;2;2;true;100;3913;320;Li-ion;
1441540140;37;true;false;false;2;2;true;100;3913;320;Li-ion;
1441540146;37;true;false;false;2;2;true;100;3913;320;Li-ion;
1441540151;37;true;false;false;2;2;true;100;3914;320;Li-ion;
1441540156;37;true;false;false;2;2;true;100;3914;320;Li-ion;
1441540161;37;true;false;false;2;2;true;100;3914;320;Li-ion;
1441540166;37;true;false;false;2;2;true;100;3914;320;Li-ion;
1441540172;37;true;false;false;2;2;true;100;3914;320;Li-ion;
1441540177;37;true;false;false;2;2;true;100;3914;320;Li-ion;
1441540182;38;true;false;false;2;2;true;100;3914;320;Li-ion;
1441540187;38;true;false;false;2;2;true;100;3914;320;Li-ion;
1441540192;38;true;false;false;2;2;true;100;3914;320;Li-ion;
1441540197;38;true;false;false;2;2;true;100;3914;320;Li-ion;
1441540203;38;true;false;false;2;2;true;100;3914;320;Li-ion;
1441540208;38;true;false;false;2;2;true;100;3914;320;Li-ion;
1441540213;38;true;false;false;2;2;true;100;3914;320;Li-ion;
1441540218;38;true;false;false;2;2;true;100;3914;320;Li-ion;
1441540223;38;true;false;false;2;2;true;100;3914;320;Li-ion;
1441540228;38;true;false;false;2;2;true;100;3914;320;Li-ion;
1441540233;38;true;false;false;2;2;true;100;3914;320;Li-ion;
1441540239;38;true;false;false;2;2;true;100;3915;320;Li-ion;
1441540244;38;true;false;false;2;2;true;100;3915;320;Li-ion;
1441540249;38;true;false;false;2;2;true;100;3915;320;Li-ion;
1441540254;38;true;false;false;2;2;true;100;3915;320;Li-ion;
1441540260;38;true;false;false;2;2;true;100;3915;320;Li-ion;
1441540265;38;true;false;false;2;2;true;100;3915;320;Li-ion;
1441540270;38;true;false;false;2;2;true;100;3915;320;Li-ion;
1441540275;38;true;false;false;2;2;true;100;3915;320;Li-ion;
1441540280;39;true;false;false;2;2;true;100;3915;320;Li-ion;
1441540285;39;true;false;false;2;2;true;100;3915;320;Li-ion;
1441540290;39;true;false;false;2;2;true;100;3915;320;Li-ion;
1441540296;39;true;false;false;2;2;true;100;3915;320;Li-ion;
1441540301;39;true;false;false;2;2;true;100;3915;320;Li-ion;
1441540306;39;true;false;false;2;2;true;100;3915;320;Li-ion;
1441540311;39;true;false;false;2;2;true;100;3916;320;Li-ion;
1441540316;39;true;false;false;2;2;true;100;3916;320;Li-ion;
1441540321;39;true;false;false;2;2;true;100;3916;320;Li-ion;
1441540326;39;true;false;false;2;2;true;100;3916;320;Li-ion;
1441540331;39;true;false;false;2;2;true;100;3916;320;Li-ion;
1441540337;39;true;false;false;2;2;true;100;3916;320;Li-ion;
1441540342;39;true;false;false;2;2;true;100;3916;320;Li-ion;
1441540347;39;true;false;false;2;2;true;100;3916;320;Li-ion;
1441540352;39;true;false;false;2;2;true;100;3916;320;Li-ion;
1441540357;39;true;false;false;2;2;true;100;3916;320;Li-ion;
1441540362;39;true;false;false;2;2;true;100;3916;320;Li-ion;
1441540368;39;true;false;false;2;2;true;100;3916;320;Li-ion;
1441540373;39;true;false;false;2;2;true;100;3916;320;Li-ion;
1441540378;40;true;false;false;2;2;true;100;3916;320;Li-ion;
1441540383;40;true;false;false;2;2;true;100;3916;320;Li-ion;
1441540388;40;true;false;false;2;2;true;100;3917;320;Li-ion;
1441540393;40;true;false;false;2;2;true;100;3917;320;Li-ion;
1441540398;40;true;false;false;2;2;true;100;3917;320;Li-ion;
1441540403;40;true;false;false;2;2;true;100;3917;320;Li-ion;
1441540408;40;true;false;false;2;2;true;100;3917;320;Li-ion;
1441540414;40;true;false;false;2;2;true;100;3917;320;Li-ion;
1441540419;40;true;false;false;2;2;true;100;3917;320;Li-ion;
1441540424;40;true;false;false;2;2;true;100;3917;320;Li-ion;
1441540429;40;true;false;false;2;2;true;100;3917;320;Li-ion;
1441540434;40;true;false;false;2;2;true;100;3917;320;Li-ion;
1441540440;40;true;false;false;2;2;true;100;3917;320;Li-ion;
1441540445;40;true;false;false;2;2;true;100;3917;320;Li-ion;
1441540450;40;true;false;false;2;2;true;100;3917;320;Li-ion;
1441540455;40;true;false;false;2;2;true;100;3917;320;Li-ion;
1441540460;40;true;false;false;2;2;true;100;3918;320;Li-ion;
1441540465;40;true;false;false;2;2;true;100;3918;320;Li-ion;
1441540470;41;true;false;false;2;2;true;100;3918;320;Li-ion;
1441540476;41;true;false;false;2;2;true;100;3918;320;Li-ion;
1441540481;41;true;false;false;2;2;true;100;3918;320;Li-ion;
1441540486;41;true;false;false;2;2;true;100;3918;320;Li-ion;
1441540491;41;true;false;false;2;2;true;100;3918;320;Li-ion;
1441540496;41;true;false;false;2;2;true;100;3918;320;Li-ion;
1441540501;41;true;false;false;2;2;true;100;3918;320;Li-ion;
1441540506;41;true;false;false;2;2;true;100;3918;320;Li-ion;
1441540511;41;true;false;false;2;2;true;100;3918;320;Li-ion;
1441540516;41;true;false;false;2;2;true;100;3918;320;Li-ion;
1441540522;41;true;false;false;2;2;true;100;3919;320;Li-ion;
1441540527;41;true;false;false;2;2;true;100;3919;320;Li-ion;
1441540532;41;true;false;false;2;2;true;100;3919;320;Li-ion;
1441540537;41;true;false;false;2;2;true;100;3919;320;Li-ion;
1441540542;41;true;false;false;2;2;true;100;3919;320;Li-ion;
1441540547;41;true;false;false;2;2;true;100;3919;320;Li-ion;
1441540552;41;true;false;false;2;2;true;100;3919;320;Li-ion;
1441540558;41;true;false;false;2;2;true;100;3919;320;Li-ion;
1441540563;41;true;false;false;2;2;true;100;3919;320;Li-ion;
1441540568;41;true;false;false;2;2;true;100;3919;320;Li-ion;
1441540573;42;true;false;false;2;2;true;100;3919;320;Li-ion;
1441540578;42;true;false;false;2;2;true;100;3919;320;Li-ion;
1441540583;42;true;false;false;2;2;true;100;3919;320;Li-ion;
1441540588;42;true;false;false;2;2;true;100;3919;320;Li-ion;
1441540594;42;true;false;false;2;2;true;100;3919;320;Li-ion;
